pd420 ryang69 mishra03
12610.06884 -1.0 1287.62623 1619.5472
12614.06894 -1.0 1292.07101 1625.59043
12618.06905 -1.0 1296.52305 1631.64401
12622.06915 -1.0 1300.98236 1637.70794
12626.06926 -1.0 1305.44893 1643.78223
12630.06936 -1.0 1309.92276 1649.86686
12634.06947 -1.0 1314.40384 1655.96183
12638.06958 -1.0 1318.89218 1662.06714
12642.06968 -1.0 1323.38776 1668.18278
12646.06979 -1.0 1327.8906 1674.30875
12650.06989 -1.0 1332.40067 1680.44505
12654.07 -1.0 1336.91799 1686.59166
12658.0701 -1.0 1341.44255 1692.7486
12662.07021 -1.0 1345.97434 1698.91585
12666.07032 -1.0 1350.51336 1705.0934
12670.07042 -1.0 1355.05961 1711.28126
12674.07053 -1.0 1359.61309 1717.47942
12678.07063 -1.0 1364.1738 1723.68788
12682.07074 -1.0 1368.74172 1729.90663
12686.07085 -1.0 1373.31686 1736.13567
12690.07095 -1.0 1377.89922 1742.37499
12694.07106 -1.0 1382.48879 1748.62459
12698.07116 -1.0 1387.08557 1754.88447
12702.07127 -1.0 1391.68955 1761.15462
12706.07137 -1.0 1396.30074 1767.43504
12710.07148 -1.0 1400.91913 1773.72573
12714.07159 -1.0 1405.54472 1780.02667
12718.07169 -1.0 1410.1775 1786.33787
12722.0718 -1.0 1414.81748 1792.65932
12726.0719 -1.0 1419.46464 1798.99102
12730.07201 -1.0 1424.11899 1805.33296
12734.07211 -1.0 1428.78053 1811.68514
12738.07222 -1.0 1433.44924 1818.04755
12742.07233 -1.0 1438.12513 1824.4202
12746.07243 -1.0 1442.8082 1830.80308
12750.07254 -1.0 1447.49844 1837.19617
12754.07264 -1.0 1452.19585 1843.59949
12758.07275 -1.0 1456.90042 1850.01302
12762.07285 -1.0 1461.61216 1856.43676
12766.07296 -1.0 1466.33106 1862.87071
12770.07307 -1.0 1471.05712 1869.31486
12774.07317 -1.0 1475.79033 1875.76921
12778.07328 -1.0 1480.53069 1882.23376
12782.07338 -1.0 1485.2782 1888.70849
12786.07349 -1.0 1490.03286 1895.19342
12790.07359 -1.0 1494.79466 1901.68852
12794.0737 -1.0 1499.5636 1908.1938
12798.07381 -1.0 1504.33968 1914.70926
12802.07391 -1.0 1509.1229 1921.23489
12806.07402 -1.0 1513.91324 1927.77068
12810.07412 -1.0 1518.71072 1934.31663
12814.07423 -1.0 1523.51532 1940.87274
12818.07433 -1.0 1528.32705 1947.43901
12822.07444 -1.0 1533.14589 1954.01543
12826.07455 -1.0 1537.97185 1960.60199
12830.07465 -1.0 1542.80493 1967.19869
12834.07476 -1.0 1547.64512 1973.80553
12838.07486 -1.0 1552.49241 1980.42251
12842.07497 -1.0 1557.34682 1987.04961
12846.07507 -1.0 1562.20832 1993.68684
12850.07518 -1.0 1567.07693 2000.33419
12854.07529 -1.0 1571.95263 2006.99165
12858.07539 -1.0 1576.83543 2013.65923
12862.0755 -1.0 1581.72532 2020.33692
12866.0756 -1.0 1586.6223 2027.02471
12870.07571 -1.0 1591.52637 2033.72261
12874.07581 -1.0 1596.43751 2040.4306
12878.07592 -1.0 1601.35574 2047.14868
12882.07603 -1.0 1606.28105 2053.87685
12886.07613 -1.0 1611.21342 2060.61511
12890.07624 -1.0 1616.15288 2067.36344
12894.07634 -1.0 1621.09939 2074.12186
12898.07645 -1.0 1626.05298 2080.89034
12902.07656 -1.0 1631.01363 2087.66889
12906.07666 -1.0 1635.98134 2094.45751
12910.07677 -1.0 1640.9561 2101.25619
12914.07687 -1.0 1645.93792 2108.06492
12918.07698 -1.0 1650.92679 2114.8837
12922.07708 -1.0 1655.92271 2121.71254
12926.07719 -1.0 1660.92567 2128.55141
12930.0773 -1.0 1665.93568 2135.40033
12934.0774 -1.0 1670.95273 2142.25928
12938.07751 -1.0 1675.97681 2149.12826
12942.07761 -1.0 1681.00793 2156.00727
12946.07772 -1.0 1686.04608 2162.8963
12950.07782 -1.0 1691.09126 2169.79536
12954.07793 -1.0 1696.14346 2176.70442
12958.07804 -1.0 1701.20269 2183.6235
12962.07814 -1.0 1706.26894 2190.55259
12966.07825 -1.0 1711.3422 2197.49167
12970.07835 -1.0 1716.42248 2204.44076
12974.07846 -1.0 1721.50976 2211.39984
12978.07856 -1.0 1726.60406 2218.36891
12982.07867 -1.0 1731.70536 2225.34797
12986.07878 -1.0 1736.81367 2232.33701
12990.07888 -1.0 1741.92897 2239.33603
12994.07899 -1.0 1747.05127 2246.34503
12998.07909 -1.0 1752.18057 2253.36399
13002.0792 -1.0 1757.31685 2260.39292
13006.0793 -1.0 1762.46013 2267.43181
13010.07941 -1.0 1767.61039 2274.48066
13014.07952 -1.0 1772.76763 2281.53946
13018.07962 -1.0 1777.93185 2288.60822
13022.07973 -1.0 1783.10305 2295.68692
13026.07983 -1.0 1788.28122 2302.77556
13030.07994 -1.0 1793.46636 2309.87414
13034.08004 -1.0 1798.65847 2316.98265
13038.08015 -1.0 1803.85755 2324.10109
13042.08026 -1.0 1809.06359 2331.22946
13046.08036 -1.0 1814.27658 2338.36775
13050.08047 -1.0 1819.49654 2345.51595
13054.08057 -1.0 1824.72345 2352.67407
13058.08068 -1.0 1829.95731 2359.8421
13062.08078 -1.0 1835.19811 2367.02003
13066.08089 -1.0 1840.44586 2374.20786
13070.081 -1.0 1845.70056 2381.40559
13074.0811 -1.0 1850.96219 2388.61322
13078.08121 -1.0 1856.23076 2395.83073
13082.08131 -1.0 1861.50627 2403.05812
13086.08142 -1.0 1866.7887 2410.2954
13090.08152 -1.0 1872.07806 2417.54255
13094.08163 -1.0 1877.37435 2424.79958
13098.08174 -1.0 1882.67756 2432.06647
13102.08184 -1.0 1887.98769 2439.34323
13106.08195 -1.0 1893.30473 2446.62985
13110.08205 -1.0 1898.62869 2453.92632
13114.08216 -1.0 1903.95956 2461.23265
13118.08226 -1.0 1909.29733 2468.54882
13122.08237 -1.0 1914.64201 2475.87484
13126.08248 -1.0 1919.9936 2483.21069
13130.08258 -1.0 1925.35208 2490.55639
13134.08269 -1.0 1930.71746 2497.91191
13138.08279 -1.0 1936.08973 2505.27726
13142.0829 -1.0 1941.46889 2512.65244
13146.08301 -1.0 1946.85494 2520.03743
13150.08311 -1.0 1952.24788 2527.43224
13154.08322 -1.0 1957.6477 2534.83686
13158.08332 -1.0 1963.05439 2542.25129
13162.08343 -1.0 1968.46796 2549.67552
13166.08353 -1.0 1973.88841 2557.10955
13170.08364 -1.0 1979.31572 2564.55337
13174.08375 -1.0 1984.74991 2572.00699
13178.08385 -1.0 1990.19095 2579.47039
13182.08396 -1.0 1995.63886 2586.94358
13186.08406 -1.0 2001.09363 2594.42654
13190.08417 -1.0 2006.55526 2601.91928
13194.08427 -1.0 2012.02373 2609.42178
13198.08438 -1.0 2017.49906 2616.93406
13202.08449 -1.0 2022.98124 2624.45609
13206.08459 -1.0 2028.47026 2631.98789
13210.0847 -1.0 2033.96612 2639.52944
13214.0848 -1.0 2039.46882 2647.08073
13218.08491 -1.0 2044.97835 2654.64178
13222.08501 -1.0 2050.49472 2662.21257
13226.08512 -1.0 2056.01792 2669.79309
13230.08523 -1.0 2061.54795 2677.38335
13234.08533 -1.0 2067.0848 2684.98333
13238.08544 -1.0 2072.62847 2692.59305
13242.08554 -1.0 2078.17896 2700.21248
13246.08565 -1.0 2083.73627 2707.84163
13250.08575 -1.0 2089.30039 2715.48049
13254.08586 -1.0 2094.87132 2723.12907
13258.08597 -1.0 2100.44906 2730.78735
13262.08607 -1.0 2106.0336 2738.45533
13266.08618 -1.0 2111.62494 2746.133
13270.08628 -1.0 2117.22308 2753.82037
13274.08639 -1.0 2122.82802 2761.51743
13278.08649 -1.0 2128.43975 2769.22417
13282.0866 -1.0 2134.05827 2776.9406
13286.08671 -1.0 2139.68358 2784.6667
13290.08681 -1.0 2145.31567 2792.40247
13294.08692 -1.0 2150.95454 2800.14791
13298.08702 -1.0 2156.60019 2807.90302
13302.08713 -1.0 2162.25262 2815.66778
13306.08723 -1.0 2167.91182 2823.4422
13310.08734 -1.0 2173.57778 2831.22628
13314.08745 -1.0 2179.25052 2839.02
13318.08755 -1.0 2184.93002 2846.82336
13322.08766 -1.0 2190.61628 2854.63637
13326.08776 -1.0 2196.3093 2862.45901
13330.08787 -1.0 2202.00908 2870.29128
13334.08797 -1.0 2207.7156 2878.13318
13338.08808 -1.0 2213.42888 2885.98471
13342.08819 -1.0 2219.14891 2893.84585
13346.08829 -1.0 2224.87567 2901.71661
13350.0884 -1.0 2230.60918 2909.59698
13354.0885 -1.0 2236.34943 2917.48696
13358.08861 -1.0 2242.09641 2925.38654
13362.08872 -1.0 2247.85013 2933.29572
13366.08882 -1.0 2253.61057 2941.21449
13370.08893 -1.0 2259.37774 2949.14286
13374.08903 -1.0 2265.15164 2957.08081
13378.08914 -1.0 2270.93226 2965.02834
13382.08924 -1.0 2276.71959 2972.98546
13386.08935 -1.0 2282.51364 2980.95214
13390.08946 -1.0 2288.3144 2988.9284
13394.08956 -1.0 2294.12188 2996.91423
13398.08967 -1.0 2299.93605 3004.90961
13402.08977 -1.0 2305.75694 3012.91456
13406.08988 -1.0 2311.58452 3020.92906
13410.08998 -1.0 2317.4188 3028.95311
13414.09009 -1.0 2323.25978 3036.98671
13418.0902 -1.0 2329.10744 3045.02984
13422.0903 -1.0 2334.9618 3053.08252
13426.09041 -1.0 2340.82285 3061.14473
13430.09051 -1.0 2346.69058 3069.21647
13434.09062 -1.0 2352.56498 3077.29773
13438.09072 -1.0 2358.44607 3085.38852
13442.09083 -1.0 2364.33383 3093.48882
13446.09094 -1.0 2370.22827 3101.59864
13450.09104 -1.0 2376.12937 3109.71797
13454.09115 -1.0 2382.03714 3117.8468
13458.09125 -1.0 2387.95157 3125.98513
13462.09136 -1.0 2393.87267 3134.13296
13466.09146 -1.0 2399.80042 3142.29028
13470.09157 -1.0 2405.73482 3150.45709
13474.09168 -1.0 2411.67588 3158.63339
13478.09178 -1.0 2417.62359 3166.81917
13482.09189 -1.0 2423.57794 3175.01442
13486.09199 -1.0 2429.53894 3183.21915
13490.0921 -1.0 2435.50658 3191.43334
13494.0922 -1.0 2441.48085 3199.657
13498.09231 -1.0 2447.46177 3207.89012
13502.09242 -1.0 2453.44931 3216.1327
13506.09252 -1.0 2459.44348 3224.38473
13510.09263 -1.0 2465.44428 3232.6462
13514.09273 -1.0 2471.4517 3240.91713
13518.09284 -1.0 2477.46574 3249.19749
13522.09294 -1.0 2483.4864 3257.48728
13526.09305 -1.0 2489.51367 3265.78651
13530.09316 -1.0 2495.54756 3274.09517
13534.09326 -1.0 2501.58805 3282.41325
13538.09337 -1.0 2507.63515 3290.74075
13542.09347 -1.0 2513.68886 3299.07766
13546.09358 -1.0 2519.74916 3307.42399
13550.09368 -1.0 2525.81606 3315.77972
13554.09379 -1.0 2531.88956 3324.14486
13558.0939 -1.0 2537.96964 3332.51939
13562.094 -1.0 2544.05632 3340.90332
13566.09411 -1.0 2550.14958 3349.29665
13570.09421 -1.0 2556.24943 3357.69936
13574.09432 -1.0 2562.35586 3366.11145
13578.09442 -1.0 2568.46886 3374.53292
13582.09453 -1.0 2574.58844 3382.96376
13586.09464 -1.0 2580.71459 3391.40398
13590.09474 -1.0 2586.8473 3399.85356
13594.09485 -1.0 2592.98659 3408.31251
13598.09495 -1.0 2599.13243 3416.78081
13602.09506 -1.0 2605.28484 3425.25847
13606.09517 -1.0 2611.44381 3433.74548
13610.09527 -1.0 2617.60932 3442.24183
13614.09538 -1.0 2623.78139 3450.74753
13618.09548 -1.0 2629.96001 3459.26256
13622.09559 -1.0 2636.14518 3467.78693
13626.09569 -1.0 2642.33688 3476.32063
13630.0958 -1.0 2648.53513 3484.86365
13634.09591 -1.0 2654.73992 3493.416
13638.09601 -1.0 2660.95124 3501.97766
13642.09612 -1.0 2667.16909 3510.54864
13646.09622 -1.0 2673.39346 3519.12892
13650.09633 -1.0 2679.62437 3527.71851
13654.09643 -1.0 2685.8618 3536.31741
13658.09654 -1.0 2692.10574 3544.9256
13662.09665 -1.0 2698.35621 3553.54308
13666.09675 -1.0 2704.61318 3562.16985
13670.09686 -1.0 2710.87667 3570.80591
13674.09696 -1.0 2717.14667 3579.45125
13678.09707 -1.0 2723.42317 3588.10586
13682.09717 -1.0 2729.70618 3596.76975
13686.09728 -1.0 2735.99569 3605.4429
13690.09739 -1.0 2742.29169 3614.12533
13694.09749 -1.0 2748.59419 3622.81701
13698.0976 -1.0 2754.90317 3631.51794
13702.0977 -1.0 2761.21865 3640.22813
13706.09781 -1.0 2767.54061 3648.94757
13710.09791 -1.0 2773.86905 3657.67626
13714.09802 -1.0 2780.20398 3666.41418
13718.09813 -1.0 2786.54538 3675.16134
13722.09823 -1.0 2792.89325 3683.91773
13726.09834 -1.0 2799.2476 3692.68335
13730.09844 -1.0 2805.60841 3701.45819
13734.09855 -1.0 2811.97569 3710.24225
13738.09865 -1.0 2818.34943 3719.03553
13742.09876 -1.0 2824.72963 3727.83802
13746.09887 -1.0 2831.11629 3736.64971
13750.09897 -1.0 2837.5094 3745.47061
13754.09908 -1.0 2843.90896 3754.30071
13758.09918 -1.0 2850.31498 3763.14001
13762.09929 -1.0 2856.72743 3771.98849
13766.09939 -1.0 2863.14633 3780.84617
13770.0995 -1.0 2869.57167 3789.71302
13774.09961 -1.0 2876.00344 3798.58906
13778.09971 -1.0 2882.44165 3807.47427
13782.09982 -1.0 2888.88629 3816.36865
13786.09992 -1.0 2895.33735 3825.27219
13790.10003 -1.0 2901.79484 3834.1849
13794.10013 -1.0 2908.25876 3843.10677
13798.10024 -1.0 2914.72909 3852.03779
13802.10035 -1.0 2921.20584 3860.97797
13806.10045 -1.0 2927.689 3869.92729
13810.10056 -1.0 2934.17858 3878.88575
13814.10066 -1.0 2940.67456 3887.85335
13818.10077 -1.0 2947.17695 3896.83008
13822.10087 -1.0 2953.68574 3905.81595
13826.10098 -1.0 2960.20092 3914.81093
13830.10109 -1.0 2966.72251 3923.81505
13834.10119 -1.0 2973.25049 3932.82828
13838.1013 -1.0 2979.78485 3941.85062
13842.1014 -1.0 2986.32561 3950.88207
13846.10151 -1.0 2992.87275 3959.92263
13850.10162 -1.0 2999.42627 3968.97229
13854.10172 -1.0 3005.98618 3978.03105
13858.10183 -1.0 3012.55246 3987.0989
13862.10193 -1.0 3019.12511 3996.17583
13866.10204 -1.0 3025.70413 4005.26186
13870.10214 -1.0 3032.28952 4014.35696
13874.10225 -1.0 3038.88127 4023.46115
13878.10236 -1.0 3045.47939 4032.5744
13882.10246 -1.0 3052.08387 4041.69673
13886.10257 -1.0 3058.6947 4050.82811
13890.10267 -1.0 3065.31188 4059.96856
13894.10278 -1.0 3071.93542 4069.11807
13898.10288 -1.0 3078.5653 4078.27663
13902.10299 -1.0 3085.20153 4087.44424
13906.1031 -1.0 3091.8441 4096.62089
13910.1032 -1.0 3098.49301 4105.80658
13914.10331 -1.0 3105.14825 4115.00131
13918.10341 -1.0 3111.80983 4124.20507
13922.10352 -1.0 3118.47774 4133.41785
13926.10362 -1.0 3125.15197 4142.63966
13930.10373 -1.0 3131.83253 4151.8705
13934.10384 -1.0 3138.51941 4161.11034
13938.10394 -1.0 3145.21261 4170.3592
13942.10405 -1.0 3151.91213 4179.61707
13946.10415 -1.0 3158.61796 4188.88394
13950.10426 -1.0 3165.3301 4198.15981
13954.10436 -1.0 3172.04854 4207.44467
13958.10447 -1.0 3178.77329 4216.73853
13962.10458 -1.0 3185.50435 4226.04137
13966.10468 -1.0 3192.2417 4235.3532
13970.10479 -1.0 3198.98534 4244.67401
13974.10489 -1.0 3205.73528 4254.00379
13978.105 -1.0 3212.49151 4263.34254
13982.1051 -1.0 3219.25403 4272.69026
13986.10521 -1.0 3226.02283 4282.04694
13990.10532 -1.0 3232.79791 4291.41258
13994.10542 -1.0 3239.57928 4300.78717
13998.10553 -1.0 3246.36691 4310.17072
14002.10563 -1.0 3253.16082 4319.56321
14006.10574 -1.0 3259.961 4328.96464
14010.10584 -1.0 3266.76745 4338.37501
14014.10595 -1.0 3273.58016 4347.79432
14018.10606 -1.0 3280.39913 4357.22256
14022.10616 -1.0 3287.22436 4366.65972
14026.10627 -1.0 3294.05585 4376.1058
14030.10637 -1.0 3300.89359 4385.5608
14034.10648 -1.0 3307.73758 4395.02472
14038.10658 -1.0 3314.58782 4404.49755
14042.10669 -1.0 3321.4443 4413.97928
14046.1068 -1.0 3328.30702 4423.46991
14050.1069 -1.0 3335.17598 4432.96944
14054.10701 -1.0 3342.05117 4442.47786
14058.10711 -1.0 3348.9326 4451.99518
14062.10722 -1.0 3355.82026 4461.52138
14066.10733 -1.0 3362.71414 4471.05646
14070.10743 -1.0 3369.61425 4480.60041
14074.10754 -1.0 3376.52058 4490.15324
14078.10764 -1.0 3383.43313 4499.71494
14082.10775 -1.0 3390.35189 4509.2855
14086.10785 -1.0 3397.27687 4518.86493
14090.10796 -1.0 3404.20805 4528.45321
14094.10807 -1.0 3411.14544 4538.05034
14098.10817 -1.0 3418.08904 4547.65633
14102.10828 -1.0 3425.03884 4557.27115
14106.10838 -1.0 3431.99483 4566.89482
14110.10849 -1.0 3438.95702 4576.52732
14114.10859 -1.0 3445.9254 4586.16866
14118.1087 -1.0 3452.89998 4595.81882
14122.10881 -1.0 3459.88073 4605.47781
14126.10891 -1.0 3466.86768 4615.14562
14130.10902 -1.0 3473.8608 4624.82224
14134.10912 -1.0 3480.8601 4634.50768
14138.10923 -1.0 3487.86558 4644.20192
14142.10933 -1.0 3494.87723 4653.90497
14146.10944 -1.0 3501.89504 4663.61681
14150.10955 -1.0 3508.91903 4673.33746
14154.10965 -1.0 3515.94918 4683.06689
14158.10976 -1.0 3522.98549 4692.80511
14162.10986 -1.0 3530.02795 4702.55211
14166.10997 -1.0 3537.07658 4712.3079
14170.11007 -1.0 3544.13135 4722.07246
14174.11018 -1.0 3551.19227 4731.84579
14178.11029 -1.0 3558.25934 4741.62788
14182.11039 -1.0 3565.33256 4751.41874
14186.1105 -1.0 3572.41191 4761.21836
14190.1106 -1.0 3579.4974 4771.02673
14194.11071 -1.0 3586.58903 4780.84386
14198.11081 -1.0 3593.68679 4790.66973
14202.11092 -1.0 3600.79068 4800.50434
14206.11103 -1.0 3607.90069 4810.34769
14210.11113 -1.0 3615.01683 4820.19978
14214.11124 -1.0 3622.13909 4830.06059
14218.11134 -1.0 3629.26746 4839.93013
14222.11145 -1.0 3636.40195 4849.8084
14226.11155 -1.0 3643.54256 4859.69538
14230.11166 -1.0 3650.68927 4869.59107
14234.11177 -1.0 3657.84209 4879.49548
14238.11187 -1.0 3665.00101 4889.40859
14242.11198 -1.0 3672.16603 4899.33041
14246.11208 -1.0 3679.33715 4909.26092
14250.11219 -1.0 3686.51436 4919.20012
14254.11229 -1.0 3693.69767 4929.14801
14258.1124 -1.0 3700.88707 4939.10459
14262.11251 -1.0 3708.08255 4949.06985
14266.11261 -1.0 3715.28411 4959.04379
14270.11272 -1.0 3722.49175 4969.0264
14274.11282 -1.0 3729.70548 4979.01768
14278.11293 -1.0 3736.92527 4989.01763
14282.11303 -1.0 3744.15114 4999.02623
14286.11314 -1.0 3751.38308 5009.0435
14290.11325 -1.0 3758.62108 5019.06941
14294.11335 -1.0 3765.86515 5029.10398
14298.11346 -1.0 3773.11527 5039.14719
14302.11356 -1.0 3780.37146 5049.19904
14306.11367 -1.0 3787.6337 5059.25952
14310.11378 -1.0 3794.90199 5069.32864
14314.11388 -1.0 3802.17633 5079.40639
14318.11399 -1.0 3809.45671 5089.49276
14322.11409 -1.0 3816.74314 5099.58775
14326.1142 -1.0 3824.03561 5109.69136
14330.1143 -1.0 3831.33411 5119.80357
14334.11441 -1.0 3838.63865 5129.9244
14338.11452 -1.0 3845.94922 5140.05383
14342.11462 -1.0 3853.26582 5150.19186
14346.11473 -1.0 3860.58844 5160.33849
14350.11483 -1.0 3867.91709 5170.49371
14354.11494 -1.0 3875.25176 5180.65751
14358.11504 -1.0 3882.59245 5190.8299
14362.11515 -1.0 3889.93915 5201.01087
14366.11526 -1.0 3897.29186 5211.20041
14370.11536 -1.0 3904.65058 5221.39852
14374.11547 -1.0 3912.0153 5231.60521
14378.11557 -1.0 3919.38603 5241.82045
14382.11568 -1.0 3926.76276 5252.04425
14386.11578 -1.0 3934.14548 5262.27661
14390.11589 -1.0 3941.5342 5272.51752
14394.116 -1.0 3948.92891 5282.76698
14398.1161 -1.0 3956.32961 5293.02498
14402.11621 -1.0 3963.73629 5303.29151
14406.11631 -1.0 3971.14896 5313.56658
14410.11642 -1.0 3978.5676 5323.85019
14414.11652 -1.0 3985.99223 5334.14231
14418.11663 -1.0 3993.42283 5344.44296
14422.11674 -1.0 4000.85939 5354.75213
14426.11684 -1.0 4008.30193 5365.06982
14430.11695 -1.0 4015.75043 5375.39601
14434.11705 -1.0 4023.2049 5385.73071
14438.11716 -1.0 4030.66532 5396.07391
14442.11726 -1.0 4038.1317 5406.4256
14446.11737 -1.0 4045.60404 5416.7858
14450.11748 -1.0 4053.08233 5427.15448
14454.11758 -1.0 4060.56656 5437.53165
14458.11769 -1.0 4068.05674 5447.91729
14462.11779 -1.0 4075.55286 5458.31142
14466.1179 -1.0 4083.05492 5468.71402
14470.118 -1.0 4090.56292 5479.12509
14474.11811 -1.0 4098.07685 5489.54462
14478.11822 -1.0 4105.59672 5499.97261
14482.11832 -1.0 4113.12251 5510.40907
14486.11843 -1.0 4120.65423 5520.85397
14490.11853 -1.0 4128.19186 5531.30732
14494.11864 -1.0 4135.73542 5541.76912
14498.11874 -1.0 4143.2849 5552.23936
14502.11885 -1.0 4150.84029 5562.71804
14506.11896 -1.0 4158.40159 5573.20514
14510.11906 -1.0 4165.96879 5583.70068
14514.11917 -1.0 4173.54191 5594.20464
14518.11927 -1.0 4181.12092 5604.71702
14522.11938 -1.0 4188.70583 5615.23782
14526.11949 -1.0 4196.29665 5625.76703
14530.11959 -1.0 4203.89335 5636.30464
14534.1197 -1.0 4211.49594 5646.85067
14538.1198 -1.0 4219.10443 5657.40509
14542.11991 -1.0 4226.71879 5667.9679
14546.12001 -1.0 4234.33904 5678.53911
14550.12012 -1.0 4241.96517 5689.11871
14554.12023 -1.0 4249.59718 5699.70669
14558.12033 -1.0 4257.23506 5710.30305
14562.12044 -1.0 4264.87881 5720.90778
14566.12054 -1.0 4272.52842 5731.52089
14570.12065 -1.0 4280.18391 5742.14236
14574.12075 -1.0 4287.84525 5752.7722
14578.12086 -1.0 4295.51245 5763.41039
14582.12097 -1.0 4303.18551 5774.05694
14586.12107 -1.0 4310.86443 5784.71184
14590.12118 -1.0 4318.54919 5795.37509
14594.12128 -1.0 4326.2398 5806.04668
14598.12139 -1.0 4333.93626 5816.72661
14602.12149 -1.0 4341.63855 5827.41488
14606.1216 -1.0 4349.34669 5838.11147
14610.12171 -1.0 4357.06066 5848.81639
14614.12181 -1.0 4364.78047 5859.52964
14618.12192 -1.0 4372.50611 5870.2512
14622.12202 -1.0 4380.23757 5880.98107
14626.12213 -1.0 4387.97486 5891.71926
14630.12223 -1.0 4395.71797 5902.46575
14634.12234 -1.0 4403.4669 5913.22055
14638.12245 -1.0 4411.22165 5923.98364
14642.12255 -1.0 4418.9822 5934.75503
14646.12266 -1.0 4426.74857 5945.5347
14650.12276 -1.0 4434.52075 5956.32266
14654.12287 -1.0 4442.29873 5967.11891
14658.12297 -1.0 4450.08251 5977.92343
14662.12308 -1.0 4457.87209 5988.73622
14666.12319 -1.0 4465.66747 5999.55728
14670.12329 -1.0 4473.46864 6010.38661
14674.1234 -1.0 4481.2756 6021.2242
14678.1235 -1.0 4489.08835 6032.07005
14682.12361 -1.0 4496.90688 6042.92415
14686.12371 -1.0 4504.73119 6053.7865
14690.12382 -1.0 4512.56129 6064.65709
14694.12393 -1.0 4520.39716 6075.53593
14698.12403 -1.0 4528.2388 6086.423
14702.12414 -1.0 4536.08621 6097.3183
14706.12424 -1.0 4543.93939 6108.22183
14710.12435 -1.0 4551.79833 6119.13359
14714.12445 -1.0 4559.66303 6130.05357
14718.12456 -1.0 4567.5335 6140.98176
14722.12467 -1.0 4575.40971 6151.91817
14726.12477 -1.0 4583.29169 6162.86278
14730.12488 -1.0 4591.17941 6173.8156
14734.12498 -1.0 4599.07288 6184.77662
14738.12509 -1.0 4606.97209 6195.74583
14742.12519 -1.0 4614.87704 6206.72324
14746.1253 -1.0 4622.78773 6217.70883
14750.12541 -1.0 4630.70416 6228.70261
14754.12551 -1.0 4638.62632 6239.70457
14758.12562 -1.0 4646.55421 6250.7147
14762.12572 -1.0 4654.48783 6261.73301
14766.12583 -1.0 4662.42717 6272.75948
14770.12594 -1.0 4670.37223 6283.79411
14774.12604 -1.0 4678.32302 6294.83691
14778.12615 -1.0 4686.27951 6305.88786
14782.12625 -1.0 4694.24172 6316.94696
14786.12636 -1.0 4702.20964 6328.0142
14790.12646 -1.0 4710.18327 6339.08959
14794.12657 -1.0 4718.1626 6350.17312
14798.12668 -1.0 4726.14763 6361.26479
14802.12678 -1.0 4734.13836 6372.36458
14806.12689 -1.0 4742.13478 6383.4725
14810.12699 -1.0 4750.1369 6394.58855
14814.1271 -1.0 4758.1447 6405.71271
14818.1272 -1.0 4766.1582 6416.84498
